driver_id,driver_lat,driver_lng,driver_status,timestamp
5557,10.80559,106.70799,available,2025-12-26 22:25:56
5558,10.7945,106.799,no_available,2025-12-26 22:25:56
5559,10.85632,106.61453,available,2025-12-26 22:25:56
5560,10.7742,106.71827,offline,2025-12-26 22:25:56
5561,10.7726,106.76878,no_available,2025-12-26 22:25:56
5562,10.87936,106.60467,offline,2025-12-26 22:25:56
5563,10.7253,106.78865,offline,2025-12-26 22:25:56
5564,10.78632,106.74031,on_trip,2025-12-26 22:25:56
5565,10.79091,106.79268,offline,2025-12-26 22:25:56
5566,10.77603,106.66055,available,2025-12-26 22:25:56
5567,10.81066,106.60117,on_trip,2025-12-26 22:25:56
5568,10.8869,106.78815,no_available,2025-12-26 22:25:56
5569,10.77224,106.7021,available,2025-12-26 22:25:56
5570,10.79211,106.69138,available,2025-12-26 22:25:56
5571,10.83419,106.62759,on_trip,2025-12-26 22:25:56
5572,10.77702,106.63698,available,2025-12-26 22:25:56
5573,10.71931,106.73459,offline,2025-12-26 22:25:56
5574,10.75607,106.72171,no_available,2025-12-26 22:25:56
5575,10.88799,106.68715,offline,2025-12-26 22:25:56
5576,10.73254,106.72063,no_available,2025-12-26 22:25:56
5577,10.76685,106.71753,no_available,2025-12-26 22:25:56
5578,10.71068,106.74143,on_trip,2025-12-26 22:25:56
5579,10.8442,106.67329,offline,2025-12-26 22:25:56
5580,10.72105,106.71071,on_trip,2025-12-26 22:25:56
5581,10.77457,106.76669,available,2025-12-26 22:25:56
5582,10.76379,106.7559,offline,2025-12-26 22:25:56
5583,10.70058,106.7156,offline,2025-12-26 22:25:56
5584,10.86891,106.67343,available,2025-12-26 22:25:56
5585,10.84206,106.60361,available,2025-12-26 22:25:56
5586,10.71267,106.67986,on_trip,2025-12-26 22:25:56
5587,10.782,106.79013,no_available,2025-12-26 22:25:56
5588,10.73434,106.76546,on_trip,2025-12-26 22:25:56
5589,10.86952,106.694,offline,2025-12-26 22:25:56
5590,10.80062,106.78391,on_trip,2025-12-26 22:25:56
5591,10.87748,106.7771,on_trip,2025-12-26 22:25:56
5592,10.70101,106.61779,offline,2025-12-26 22:25:56
5593,10.73218,106.65236,no_available,2025-12-26 22:25:56
5594,10.74807,106.62725,no_available,2025-12-26 22:25:56
5595,10.7145,106.78832,on_trip,2025-12-26 22:25:56
5596,10.70125,106.61318,on_trip,2025-12-26 22:25:56
5597,10.88859,106.7283,available,2025-12-26 22:25:56
5598,10.71829,106.71487,available,2025-12-26 22:25:56
5599,10.82208,106.76877,available,2025-12-26 22:25:56
5600,10.89621,106.73139,on_trip,2025-12-26 22:25:56
5601,10.73719,106.61617,available,2025-12-26 22:25:56
5602,10.84877,106.64548,no_available,2025-12-26 22:25:56
5603,10.71065,106.7139,offline,2025-12-26 22:25:56
5604,10.70877,106.69248,no_available,2025-12-26 22:25:56
5605,10.81873,106.7361,available,2025-12-26 22:25:56
5606,10.8914,106.65129,available,2025-12-26 22:25:56
5607,10.87545,106.7148,on_trip,2025-12-26 22:25:56
5608,10.81235,106.66545,on_trip,2025-12-26 22:25:56
5609,10.7454,106.72917,no_available,2025-12-26 22:25:56
5610,10.78264,106.71107,offline,2025-12-26 22:25:56
5611,10.87304,106.68243,offline,2025-12-26 22:25:56
5612,10.81904,106.65581,no_available,2025-12-26 22:25:56
5613,10.8532,106.68268,available,2025-12-26 22:25:56
5614,10.89187,106.75861,offline,2025-12-26 22:25:56
5615,10.89548,106.64044,on_trip,2025-12-26 22:25:56
5616,10.86219,106.61653,available,2025-12-26 22:25:56
5617,10.7071,106.66646,offline,2025-12-26 22:25:56
5618,10.77036,106.7123,no_available,2025-12-26 22:25:56
5619,10.74436,106.63664,no_available,2025-12-26 22:25:56
5620,10.87848,106.64267,on_trip,2025-12-26 22:25:56
5621,10.78757,106.7048,offline,2025-12-26 22:25:56
5622,10.76748,106.78368,no_available,2025-12-26 22:25:56
5623,10.80599,106.68113,on_trip,2025-12-26 22:25:56
5624,10.8958,106.68708,no_available,2025-12-26 22:25:56
5625,10.78956,106.71766,offline,2025-12-26 22:25:56
5626,10.89795,106.79929,on_trip,2025-12-26 22:25:56
5627,10.88619,106.70068,on_trip,2025-12-26 22:25:56
5628,10.89353,106.66358,offline,2025-12-26 22:25:56
5629,10.77653,106.79628,on_trip,2025-12-26 22:25:56
5630,10.78118,106.62758,available,2025-12-26 22:25:56
5631,10.76617,106.61061,no_available,2025-12-26 22:25:56
5632,10.8854,106.74094,no_available,2025-12-26 22:25:56
5633,10.77202,106.72397,on_trip,2025-12-26 22:25:56
5634,10.71601,106.79218,offline,2025-12-26 22:25:56
5635,10.7412,106.63655,available,2025-12-26 22:25:56
5636,10.81881,106.70817,on_trip,2025-12-26 22:25:56
5637,10.88046,106.66491,available,2025-12-26 22:25:56
5638,10.79868,106.73997,available,2025-12-26 22:25:56
5639,10.83322,106.72002,offline,2025-12-26 22:25:56
5640,10.71995,106.61667,available,2025-12-26 22:25:56
5641,10.79254,106.7015,no_available,2025-12-26 22:25:56
5642,10.71895,106.79726,available,2025-12-26 22:25:56
5643,10.72846,106.76109,no_available,2025-12-26 22:25:56
5644,10.8364,106.6108,offline,2025-12-26 22:25:56
5645,10.73364,106.60476,on_trip,2025-12-26 22:25:56
5646,10.88388,106.66303,on_trip,2025-12-26 22:25:56
5647,10.83973,106.61663,offline,2025-12-26 22:25:56
5648,10.89964,106.77859,offline,2025-12-26 22:25:56
5649,10.73645,106.78022,on_trip,2025-12-26 22:25:56
5650,10.87438,106.6119,offline,2025-12-26 22:25:56
5651,10.87199,106.75191,available,2025-12-26 22:25:56
5652,10.71579,106.6222,offline,2025-12-26 22:25:56
5653,10.87256,106.7861,on_trip,2025-12-26 22:25:56
5654,10.89332,106.73094,on_trip,2025-12-26 22:25:56
5655,10.78803,106.77812,on_trip,2025-12-26 22:25:56
5656,10.7064,106.6565,no_available,2025-12-26 22:25:56
5657,10.71998,106.68859,offline,2025-12-26 22:25:56
5658,10.8689,106.69274,available,2025-12-26 22:25:56
5659,10.88615,106.74166,on_trip,2025-12-26 22:25:56
5660,10.82878,106.78269,available,2025-12-26 22:25:56
5661,10.70963,106.79651,on_trip,2025-12-26 22:25:56
5662,10.89148,106.72441,on_trip,2025-12-26 22:25:56
5663,10.85457,106.60244,available,2025-12-26 22:25:56
5664,10.7006,106.66964,available,2025-12-26 22:25:56
5665,10.87566,106.68568,on_trip,2025-12-26 22:25:56
5666,10.71288,106.70855,available,2025-12-26 22:25:56
5667,10.89108,106.7981,on_trip,2025-12-26 22:25:56
5668,10.8761,106.72332,offline,2025-12-26 22:25:56
5669,10.89197,106.67183,offline,2025-12-26 22:25:56
5670,10.88186,106.7372,on_trip,2025-12-26 22:25:56
5671,10.7293,106.67227,available,2025-12-26 22:25:56
5672,10.70665,106.68151,no_available,2025-12-26 22:25:56
5673,10.81388,106.71552,available,2025-12-26 22:25:56
5674,10.77956,106.68569,available,2025-12-26 22:25:56
5675,10.71474,106.67737,no_available,2025-12-26 22:25:56
5676,10.7955,106.60882,offline,2025-12-26 22:25:56
5677,10.89922,106.70019,offline,2025-12-26 22:25:56
5678,10.84333,106.79128,offline,2025-12-26 22:25:56
5679,10.81406,106.6578,on_trip,2025-12-26 22:25:56
5680,10.87238,106.6041,no_available,2025-12-26 22:25:56
5681,10.79816,106.6754,offline,2025-12-26 22:25:56
5682,10.76683,106.60161,offline,2025-12-26 22:25:56
5683,10.82658,106.76569,available,2025-12-26 22:25:56
5684,10.79865,106.79707,on_trip,2025-12-26 22:25:56
5685,10.75102,106.77977,offline,2025-12-26 22:25:56
5686,10.75717,106.69188,on_trip,2025-12-26 22:25:56
5687,10.73675,106.61223,offline,2025-12-26 22:25:56
5688,10.8323,106.71454,offline,2025-12-26 22:25:56
5689,10.74377,106.64426,on_trip,2025-12-26 22:25:56
5690,10.8712,106.61395,available,2025-12-26 22:25:56
5691,10.81426,106.72863,no_available,2025-12-26 22:25:56
5692,10.86779,106.60928,offline,2025-12-26 22:25:56
5693,10.70112,106.75286,no_available,2025-12-26 22:25:56
5694,10.80209,106.6486,offline,2025-12-26 22:25:56
5695,10.87728,106.62333,no_available,2025-12-26 22:25:56
5696,10.77852,106.64399,offline,2025-12-26 22:25:56
5697,10.82325,106.6013,on_trip,2025-12-26 22:25:56
5698,10.89154,106.78471,no_available,2025-12-26 22:25:56
5699,10.76682,106.77529,no_available,2025-12-26 22:25:56
5700,10.76466,106.71312,offline,2025-12-26 22:25:56
5701,10.71755,106.71868,no_available,2025-12-26 22:25:56
5702,10.76234,106.67905,offline,2025-12-26 22:25:56
5703,10.89065,106.64805,offline,2025-12-26 22:25:56
5704,10.85947,106.77695,offline,2025-12-26 22:25:56
5705,10.79151,106.67074,offline,2025-12-26 22:25:56
5706,10.71555,106.69239,no_available,2025-12-26 22:25:56
5707,10.87799,106.73898,offline,2025-12-26 22:25:56
5708,10.70022,106.68898,available,2025-12-26 22:25:56
5709,10.86023,106.76837,offline,2025-12-26 22:25:56
5710,10.84274,106.71015,offline,2025-12-26 22:25:56
5711,10.73781,106.74008,offline,2025-12-26 22:25:56
5712,10.71979,106.75905,offline,2025-12-26 22:25:56
5713,10.71351,106.78138,available,2025-12-26 22:25:56
5714,10.80445,106.78197,available,2025-12-26 22:25:56
5715,10.83728,106.71311,no_available,2025-12-26 22:25:56
5716,10.72128,106.62241,no_available,2025-12-26 22:25:56
5717,10.74229,106.67429,available,2025-12-26 22:25:56
5718,10.84607,106.77614,no_available,2025-12-26 22:25:56
5719,10.83805,106.69409,available,2025-12-26 22:25:56
5720,10.77634,106.70335,available,2025-12-26 22:25:56
5721,10.85008,106.75463,offline,2025-12-26 22:25:56
5722,10.79575,106.75312,offline,2025-12-26 22:25:56
5723,10.71343,106.79582,offline,2025-12-26 22:25:56
5724,10.8017,106.71638,offline,2025-12-26 22:25:56
5725,10.86074,106.65522,on_trip,2025-12-26 22:25:56
5726,10.87325,106.73147,offline,2025-12-26 22:25:56
5727,10.73362,106.7508,offline,2025-12-26 22:25:56
5728,10.70024,106.63553,offline,2025-12-26 22:25:56
5729,10.82301,106.70733,offline,2025-12-26 22:25:56
5730,10.72705,106.7891,available,2025-12-26 22:25:56
5731,10.75039,106.65548,no_available,2025-12-26 22:25:56
5732,10.89748,106.73097,offline,2025-12-26 22:25:56
5733,10.88491,106.77205,available,2025-12-26 22:25:56
5734,10.71321,106.79479,on_trip,2025-12-26 22:25:56
5735,10.81545,106.74211,available,2025-12-26 22:25:56
5736,10.83463,106.74714,available,2025-12-26 22:25:56
5737,10.72552,106.72681,available,2025-12-26 22:25:56
5738,10.7554,106.74288,offline,2025-12-26 22:25:56
5739,10.7438,106.62624,no_available,2025-12-26 22:25:56
5740,10.79961,106.7701,offline,2025-12-26 22:25:56
5741,10.83909,106.62065,on_trip,2025-12-26 22:25:56
5742,10.84357,106.60829,offline,2025-12-26 22:25:56
5743,10.80067,106.68359,available,2025-12-26 22:25:56
5744,10.78143,106.67917,available,2025-12-26 22:25:56
5745,10.83644,106.76498,on_trip,2025-12-26 22:25:56
5746,10.84305,106.71897,no_available,2025-12-26 22:25:56
5747,10.79138,106.67117,available,2025-12-26 22:25:56
5748,10.82222,106.64485,available,2025-12-26 22:25:56
5749,10.83676,106.73035,available,2025-12-26 22:25:56
5750,10.78314,106.77669,available,2025-12-26 22:25:56
5751,10.79394,106.67562,available,2025-12-26 22:25:56
5752,10.87212,106.63182,offline,2025-12-26 22:25:56
5753,10.72387,106.75703,on_trip,2025-12-26 22:25:56
5754,10.74959,106.79307,on_trip,2025-12-26 22:25:56
5755,10.71338,106.67742,offline,2025-12-26 22:25:56
5756,10.73017,106.61623,offline,2025-12-26 22:25:56
5757,10.88778,106.68396,available,2025-12-26 22:25:56
5758,10.80022,106.67338,on_trip,2025-12-26 22:25:56
5759,10.89377,106.68354,no_available,2025-12-26 22:25:56
5760,10.7921,106.75063,available,2025-12-26 22:25:56
5761,10.77663,106.74009,offline,2025-12-26 22:25:56
5762,10.71682,106.70243,no_available,2025-12-26 22:25:56
5763,10.77241,106.61209,on_trip,2025-12-26 22:25:56
5764,10.85576,106.75664,on_trip,2025-12-26 22:25:56
5765,10.83121,106.6882,no_available,2025-12-26 22:25:56
5766,10.7783,106.63927,on_trip,2025-12-26 22:25:56
5767,10.82093,106.63771,offline,2025-12-26 22:25:56
5768,10.81351,106.66876,on_trip,2025-12-26 22:25:56
5769,10.82944,106.67539,no_available,2025-12-26 22:25:56
5770,10.73795,106.7693,no_available,2025-12-26 22:25:56
5771,10.72694,106.77641,available,2025-12-26 22:25:56
5772,10.71769,106.79373,on_trip,2025-12-26 22:25:56
5773,10.74329,106.68219,offline,2025-12-26 22:25:56
5774,10.88393,106.74777,on_trip,2025-12-26 22:25:56
5775,10.75331,106.63026,available,2025-12-26 22:25:56
5776,10.80676,106.6986,available,2025-12-26 22:25:56
5777,10.84798,106.78606,offline,2025-12-26 22:25:56
5778,10.82789,106.74487,available,2025-12-26 22:25:56
5779,10.8316,106.71418,no_available,2025-12-26 22:25:56
5780,10.75273,106.6402,on_trip,2025-12-26 22:25:56
5781,10.861,106.77747,on_trip,2025-12-26 22:25:56
5782,10.88945,106.79482,offline,2025-12-26 22:25:56
5783,10.87779,106.73334,on_trip,2025-12-26 22:25:56
5784,10.80633,106.64498,on_trip,2025-12-26 22:25:56
5785,10.88985,106.78987,available,2025-12-26 22:25:56
5786,10.86178,106.64818,available,2025-12-26 22:25:56
5787,10.84128,106.67317,no_available,2025-12-26 22:25:56
5788,10.78113,106.67477,on_trip,2025-12-26 22:25:56
5789,10.77396,106.69338,no_available,2025-12-26 22:25:56
5790,10.88323,106.71274,on_trip,2025-12-26 22:25:56
5791,10.79988,106.75921,no_available,2025-12-26 22:25:56
5792,10.81737,106.77898,on_trip,2025-12-26 22:25:56
5793,10.84435,106.78855,on_trip,2025-12-26 22:25:56
5794,10.8894,106.6721,offline,2025-12-26 22:25:56
5795,10.78732,106.71286,on_trip,2025-12-26 22:25:56
5796,10.77861,106.78624,no_available,2025-12-26 22:25:56
5797,10.89246,106.61272,offline,2025-12-26 22:25:56
5798,10.88119,106.62529,offline,2025-12-26 22:25:56
5799,10.76865,106.67399,available,2025-12-26 22:25:56
5800,10.81454,106.78506,on_trip,2025-12-26 22:25:56
5801,10.80161,106.76295,offline,2025-12-26 22:25:56
5802,10.85208,106.71919,on_trip,2025-12-26 22:25:56
5803,10.85731,106.67424,no_available,2025-12-26 22:25:56
5804,10.77941,106.76885,offline,2025-12-26 22:25:56
5805,10.72257,106.78453,available,2025-12-26 22:25:56
5806,10.79064,106.79617,offline,2025-12-26 22:25:56
5807,10.74792,106.75538,available,2025-12-26 22:25:56
5808,10.75314,106.67696,on_trip,2025-12-26 22:25:56
5809,10.71053,106.73354,on_trip,2025-12-26 22:25:56
5810,10.83013,106.7167,offline,2025-12-26 22:25:56
5811,10.85853,106.63148,no_available,2025-12-26 22:25:56
5812,10.86332,106.6602,on_trip,2025-12-26 22:25:56
5813,10.87723,106.6427,available,2025-12-26 22:25:56
5814,10.79056,106.68253,no_available,2025-12-26 22:25:56
5815,10.7452,106.79221,available,2025-12-26 22:25:56
5816,10.706,106.72912,available,2025-12-26 22:25:56
5817,10.79914,106.70617,on_trip,2025-12-26 22:25:56
5818,10.88395,106.62842,available,2025-12-26 22:25:56
5819,10.71588,106.74598,no_available,2025-12-26 22:25:56
5820,10.71848,106.78651,on_trip,2025-12-26 22:25:56
5821,10.76367,106.64182,on_trip,2025-12-26 22:25:56
5822,10.84782,106.63524,no_available,2025-12-26 22:25:56
5823,10.75195,106.76883,no_available,2025-12-26 22:25:56
5824,10.70972,106.69944,offline,2025-12-26 22:25:56
5825,10.87394,106.78675,available,2025-12-26 22:25:56
5826,10.8383,106.68218,on_trip,2025-12-26 22:25:56
5827,10.87506,106.76407,offline,2025-12-26 22:25:56
5828,10.88099,106.69256,offline,2025-12-26 22:25:56
5829,10.81546,106.68006,on_trip,2025-12-26 22:25:56
5830,10.78135,106.639,available,2025-12-26 22:25:56
5831,10.7223,106.78221,available,2025-12-26 22:25:56
5832,10.885,106.72586,on_trip,2025-12-26 22:25:56
5833,10.86306,106.76273,available,2025-12-26 22:25:56
5834,10.70492,106.78721,on_trip,2025-12-26 22:25:56
5835,10.82982,106.73166,available,2025-12-26 22:25:56
5836,10.70727,106.78415,no_available,2025-12-26 22:25:56
5837,10.87127,106.63564,offline,2025-12-26 22:25:56
5838,10.71314,106.63726,no_available,2025-12-26 22:25:56
5839,10.83251,106.78907,available,2025-12-26 22:25:56
5840,10.78508,106.72084,offline,2025-12-26 22:25:56
5841,10.89353,106.73846,available,2025-12-26 22:25:56
5842,10.85385,106.64352,no_available,2025-12-26 22:25:56
5843,10.80582,106.72551,available,2025-12-26 22:25:56
5844,10.79888,106.6329,available,2025-12-26 22:25:56
5845,10.73969,106.63962,on_trip,2025-12-26 22:25:56
5846,10.77021,106.63083,no_available,2025-12-26 22:25:56
5847,10.7352,106.74417,offline,2025-12-26 22:25:56
5848,10.81512,106.72623,no_available,2025-12-26 22:25:56
5849,10.85682,106.66879,on_trip,2025-12-26 22:25:56
5850,10.89327,106.67045,offline,2025-12-26 22:25:56
5851,10.88191,106.62967,offline,2025-12-26 22:25:56
5852,10.82799,106.75417,no_available,2025-12-26 22:25:56
5853,10.74537,106.72319,offline,2025-12-26 22:25:56
5854,10.70028,106.67272,no_available,2025-12-26 22:25:56
5855,10.83824,106.76566,offline,2025-12-26 22:25:56
5856,10.85637,106.6451,offline,2025-12-26 22:25:56
5857,10.78465,106.61742,on_trip,2025-12-26 22:25:56
5858,10.8944,106.69391,available,2025-12-26 22:25:56
5859,10.88148,106.71025,no_available,2025-12-26 22:25:56
5860,10.70911,106.63749,no_available,2025-12-26 22:25:56
5861,10.85758,106.62416,offline,2025-12-26 22:25:56
5862,10.86595,106.63998,available,2025-12-26 22:25:56
5863,10.71973,106.69828,offline,2025-12-26 22:25:56
5864,10.77929,106.67084,offline,2025-12-26 22:25:56
5865,10.87859,106.71166,offline,2025-12-26 22:25:56
5866,10.84122,106.79273,no_available,2025-12-26 22:25:56
5867,10.83324,106.76836,no_available,2025-12-26 22:25:56
5868,10.88461,106.75241,on_trip,2025-12-26 22:25:56
5869,10.85587,106.6957,on_trip,2025-12-26 22:25:56
5870,10.78852,106.65253,offline,2025-12-26 22:25:56
5871,10.74196,106.79397,offline,2025-12-26 22:25:56
5872,10.89643,106.79649,offline,2025-12-26 22:25:56
5873,10.89046,106.78393,available,2025-12-26 22:25:56
5874,10.82695,106.75088,on_trip,2025-12-26 22:25:56
5875,10.75075,106.63079,offline,2025-12-26 22:25:56
5876,10.84347,106.733,offline,2025-12-26 22:25:56
5877,10.73573,106.79167,no_available,2025-12-26 22:25:56
5878,10.71143,106.63661,on_trip,2025-12-26 22:25:56
5879,10.74221,106.73122,no_available,2025-12-26 22:25:56
5880,10.74845,106.77942,no_available,2025-12-26 22:25:56
5881,10.8729,106.64893,available,2025-12-26 22:25:56
5882,10.80631,106.65431,no_available,2025-12-26 22:25:56
5883,10.75516,106.76553,available,2025-12-26 22:25:56
5884,10.79711,106.66305,on_trip,2025-12-26 22:25:56
5885,10.85443,106.73064,on_trip,2025-12-26 22:25:56
5886,10.7297,106.7777,available,2025-12-26 22:25:56
5887,10.74395,106.67707,no_available,2025-12-26 22:25:56
5888,10.83222,106.70174,on_trip,2025-12-26 22:25:56
5889,10.83279,106.64585,no_available,2025-12-26 22:25:56
5890,10.83137,106.67722,on_trip,2025-12-26 22:25:56
5891,10.8461,106.75815,available,2025-12-26 22:25:56
5892,10.77231,106.65029,available,2025-12-26 22:25:56
5893,10.85986,106.78736,available,2025-12-26 22:25:56
5894,10.77366,106.68562,on_trip,2025-12-26 22:25:56
5895,10.7144,106.71325,on_trip,2025-12-26 22:25:56
5896,10.76599,106.65432,available,2025-12-26 22:25:56
5897,10.81525,106.6752,offline,2025-12-26 22:25:56
5898,10.81819,106.69017,no_available,2025-12-26 22:25:56
5899,10.77155,106.63697,no_available,2025-12-26 22:25:56
5900,10.86069,106.76224,available,2025-12-26 22:25:56
5901,10.75072,106.68692,offline,2025-12-26 22:25:56
5902,10.83333,106.61422,no_available,2025-12-26 22:25:56
5903,10.71922,106.74579,available,2025-12-26 22:25:56
5904,10.72993,106.61466,offline,2025-12-26 22:25:56
5905,10.81431,106.75038,no_available,2025-12-26 22:25:56
5906,10.88119,106.72406,no_available,2025-12-26 22:25:56
5907,10.8064,106.72945,no_available,2025-12-26 22:25:56
5908,10.70727,106.79098,no_available,2025-12-26 22:25:56
5909,10.74312,106.63299,no_available,2025-12-26 22:25:56
5910,10.87864,106.64626,offline,2025-12-26 22:25:56
5911,10.72637,106.73041,available,2025-12-26 22:25:56
5912,10.79208,106.66782,no_available,2025-12-26 22:25:56
5913,10.82975,106.68407,offline,2025-12-26 22:25:56
5914,10.86813,106.78719,on_trip,2025-12-26 22:25:56
5915,10.7406,106.72052,no_available,2025-12-26 22:25:56
5916,10.76576,106.63768,on_trip,2025-12-26 22:25:56
5917,10.73634,106.62494,available,2025-12-26 22:25:56
5918,10.73171,106.71722,on_trip,2025-12-26 22:25:56
5919,10.86843,106.75492,no_available,2025-12-26 22:25:56
5920,10.86151,106.65446,on_trip,2025-12-26 22:25:56
5921,10.81261,106.69122,on_trip,2025-12-26 22:25:56
5922,10.79599,106.74219,available,2025-12-26 22:25:56
5923,10.72806,106.79363,no_available,2025-12-26 22:25:56
5924,10.77913,106.66184,no_available,2025-12-26 22:25:56
5925,10.79928,106.65955,no_available,2025-12-26 22:25:56
5926,10.81862,106.78467,available,2025-12-26 22:25:56
5927,10.78396,106.64026,on_trip,2025-12-26 22:25:56
5928,10.78533,106.79812,on_trip,2025-12-26 22:25:56
5929,10.87158,106.60661,no_available,2025-12-26 22:25:56
5930,10.74885,106.66295,offline,2025-12-26 22:25:56
5931,10.79405,106.60753,no_available,2025-12-26 22:25:56
5932,10.89501,106.71301,offline,2025-12-26 22:25:56
5933,10.89258,106.68828,available,2025-12-26 22:25:56
5934,10.87655,106.71309,on_trip,2025-12-26 22:25:56
5935,10.72747,106.73919,offline,2025-12-26 22:25:56
5936,10.76422,106.60991,on_trip,2025-12-26 22:25:56
5937,10.81871,106.7438,offline,2025-12-26 22:25:56
5938,10.7736,106.62202,offline,2025-12-26 22:25:56
5939,10.79253,106.73488,no_available,2025-12-26 22:25:56
5940,10.75994,106.79749,on_trip,2025-12-26 22:25:56
5941,10.82282,106.78323,on_trip,2025-12-26 22:25:56
5942,10.82234,106.66974,on_trip,2025-12-26 22:25:56
5943,10.78279,106.68692,on_trip,2025-12-26 22:25:56
5944,10.89447,106.75074,on_trip,2025-12-26 22:25:56
5945,10.84907,106.66148,on_trip,2025-12-26 22:25:56
5946,10.85711,106.75834,on_trip,2025-12-26 22:25:56
5947,10.8224,106.6791,offline,2025-12-26 22:25:56
5948,10.8506,106.64849,on_trip,2025-12-26 22:25:56
5949,10.75516,106.69018,offline,2025-12-26 22:25:56
5950,10.81498,106.65393,no_available,2025-12-26 22:25:56
5951,10.75276,106.70516,offline,2025-12-26 22:25:56
5952,10.72922,106.60955,on_trip,2025-12-26 22:25:56
5953,10.8001,106.62566,no_available,2025-12-26 22:25:56
5954,10.84471,106.64371,on_trip,2025-12-26 22:25:56
5955,10.71995,106.63154,available,2025-12-26 22:25:56
5956,10.89954,106.75205,no_available,2025-12-26 22:25:56
5957,10.72582,106.73825,available,2025-12-26 22:25:56
5958,10.87208,106.75234,no_available,2025-12-26 22:25:56
5959,10.76536,106.77985,on_trip,2025-12-26 22:25:56
5960,10.73854,106.72606,no_available,2025-12-26 22:25:56
5961,10.77411,106.69452,offline,2025-12-26 22:25:56
5962,10.87183,106.62513,offline,2025-12-26 22:25:56
5963,10.70203,106.66035,no_available,2025-12-26 22:25:56
5964,10.86965,106.6763,available,2025-12-26 22:25:56
5965,10.72968,106.72219,available,2025-12-26 22:25:56
5966,10.86459,106.62829,on_trip,2025-12-26 22:25:56
5967,10.72133,106.75576,offline,2025-12-26 22:25:56
5968,10.84677,106.69229,no_available,2025-12-26 22:25:56
5969,10.87286,106.70575,no_available,2025-12-26 22:25:56
5970,10.73806,106.71647,no_available,2025-12-26 22:25:56
5971,10.89277,106.71108,no_available,2025-12-26 22:25:56
5972,10.89417,106.61578,offline,2025-12-26 22:25:56
5973,10.88888,106.65222,on_trip,2025-12-26 22:25:56
5974,10.81051,106.63783,on_trip,2025-12-26 22:25:56
5975,10.77931,106.64426,available,2025-12-26 22:25:56
5976,10.74456,106.70841,on_trip,2025-12-26 22:25:56
5977,10.70961,106.64094,offline,2025-12-26 22:25:56
5978,10.7381,106.68148,offline,2025-12-26 22:25:56
5979,10.7067,106.64973,on_trip,2025-12-26 22:25:56
5980,10.7915,106.63662,no_available,2025-12-26 22:25:56
5981,10.74158,106.62156,on_trip,2025-12-26 22:25:56
5982,10.7464,106.69015,no_available,2025-12-26 22:25:56
5983,10.80089,106.73863,no_available,2025-12-26 22:25:56
5984,10.85629,106.70805,available,2025-12-26 22:25:56
5985,10.70653,106.75829,on_trip,2025-12-26 22:25:56
5986,10.84215,106.77944,on_trip,2025-12-26 22:25:56
5987,10.77629,106.71651,available,2025-12-26 22:25:56
5988,10.7306,106.76094,available,2025-12-26 22:25:56
5989,10.82933,106.79446,no_available,2025-12-26 22:25:56
5990,10.87785,106.61288,on_trip,2025-12-26 22:25:56
5991,10.73766,106.60751,offline,2025-12-26 22:25:56
5992,10.86829,106.61169,offline,2025-12-26 22:25:56
5993,10.80731,106.75828,on_trip,2025-12-26 22:25:56
5994,10.88945,106.63267,on_trip,2025-12-26 22:25:56
5995,10.78442,106.66767,no_available,2025-12-26 22:25:56
5996,10.85032,106.74597,offline,2025-12-26 22:25:56
5997,10.73979,106.6267,offline,2025-12-26 22:25:56
5998,10.82472,106.64675,offline,2025-12-26 22:25:56
5999,10.70325,106.66604,available,2025-12-26 22:25:56
6000,10.74311,106.77556,offline,2025-12-26 22:25:56
6001,10.70439,106.63945,no_available,2025-12-26 22:25:56
6002,10.79369,106.61354,available,2025-12-26 22:25:56
6003,10.83407,106.68556,no_available,2025-12-26 22:25:56
6004,10.77304,106.76316,no_available,2025-12-26 22:25:56
6005,10.87118,106.6284,no_available,2025-12-26 22:25:56
6006,10.82193,106.66947,on_trip,2025-12-26 22:25:56
6007,10.74982,106.74968,offline,2025-12-26 22:25:56
6008,10.7556,106.67404,available,2025-12-26 22:25:56
6009,10.71565,106.7807,offline,2025-12-26 22:25:56
6010,10.84694,106.71123,on_trip,2025-12-26 22:25:56
6011,10.86321,106.63413,available,2025-12-26 22:25:56
6012,10.74336,106.74335,offline,2025-12-26 22:25:56
6013,10.70933,106.70804,no_available,2025-12-26 22:25:56
6014,10.71362,106.79444,available,2025-12-26 22:25:56
6015,10.71817,106.74354,offline,2025-12-26 22:25:56
6016,10.83238,106.62648,available,2025-12-26 22:25:56
6017,10.87622,106.6117,no_available,2025-12-26 22:25:56
6018,10.88326,106.65179,no_available,2025-12-26 22:25:56
6019,10.84593,106.79169,no_available,2025-12-26 22:25:56
6020,10.82844,106.7382,on_trip,2025-12-26 22:25:56
6021,10.86497,106.68278,offline,2025-12-26 22:25:56
6022,10.88513,106.61001,on_trip,2025-12-26 22:25:56
6023,10.82796,106.64548,no_available,2025-12-26 22:25:56
6024,10.73082,106.73553,offline,2025-12-26 22:25:56
6025,10.7679,106.77444,available,2025-12-26 22:25:56
6026,10.73598,106.66333,available,2025-12-26 22:25:56
6027,10.86053,106.71699,on_trip,2025-12-26 22:25:56
6028,10.77706,106.75165,on_trip,2025-12-26 22:25:56
6029,10.84252,106.78297,offline,2025-12-26 22:25:56
